57610.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58440.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -15, '243749571': -1, '30503246': 0, '30624898': 4, '32564122': 3, '89127267': -4, '89173763': 0, '89173808': -4, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': -1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': -10, 'gneJ207': 7, 'gneJ208': -1, 'gneJ210': 0, 'gneJ255': -1, 'gneJ257': -3}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 2, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 1, '89173808': 3, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 15, '243749571': 2, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 4, '89173763': 1, '89173808': 4, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 10, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, 
58450.0, {'1863241632': 0, '2330725114': -1, '243351999': 0, '243641585': -23, '243749571': -7, '30503246': 0, '30624898': 4, '32564122': -1, '89127267': -5, '89173763': -2, '89173808': -5, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': -1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': -11, 'gneJ207': 7, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': -1, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 10, '243749571': 2, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 2, '89173808': 4, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 7, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 5, '89173763': 4, '89173808': 5, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 11, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 0}, 
58460.0, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': -19, '243749571': -6, '30503246': -1, '30624898': 4, '32564122': -1, '89127267': -4, '89173763': -3, '89173808': -6, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': -1, 'cluster_1863241547_1863241548_1976170214': -1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': -7, 'gneJ207': 6, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': -2, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 9, '243749571': 2, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 3, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 19, '243749571': 6, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 4, '89173763': 4, '89173808': 6, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 8, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 0}, 
58470.0, {'1863241632': 0, '2330725114': -1, '243351999': 0, '243641585': -15, '243749571': -4, '30503246': -1, '30624898': 4, '32564122': 0, '89127267': -4, '89173763': 0, '89173808': -7, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': -1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': -8, 'gneJ207': 8, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': -1}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 2, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 0, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 15, '243749571': 4, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 4, '89173763': 0, '89173808': 7, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 9, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, 
58480.0, {'1863241632': 0, '2330725114': -2, '243351999': 0, '243641585': -15, '243749571': -5, '30503246': -1, '30624898': 4, '32564122': 0, '89127267': -4, '89173763': -3, '89173808': -7, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': -1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': -12, 'gneJ207': 9, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -1}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 2, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 2, '89173763': 3, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 5, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 15, '243749571': 5, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 4, '89173763': 3, '89173808': 7, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 13, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, 
58490.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': -15, '243749571': -4, '30503246': -1, '30624898': 0, '32564122': -1, '89127267': 1, '89173763': -3, '89173808': -8, 'cluster_1427494838_273472399': -5, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': -12, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 8, '243749571': 2, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 15, '243749571': 4, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 3, '89173808': 8, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 13, 'gneJ207': 4, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58500.0, {'1863241632': 0, '2330725114': -1, '243351999': 2, '243641585': -16, '243749571': -9, '30503246': -1, '30624898': 0, '32564122': 0, '89127267': -4, '89173763': -5, '89173808': -2, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': -8, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': -1, 'gneJ255': 1, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 1, '243351999': 1, '243641585': 8, '243749571': 3, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 4, '89173763': 3, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 3, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 1, '243351999': 1, '243641585': 16, '243749571': 9, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 4, '89173763': 7, '89173808': 2, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 9, 'gneJ207': 6, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 0}, 
58510.0, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': -17, '243749571': -9, '30503246': -1, '30624898': 0, '32564122': 1, '89127267': -1, '89173763': 0, '89173808': -5, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': -4, 'gneJ207': -6, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 4, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 1, '89173808': 3, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 5, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 17, '243749571': 9, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 1, '89173808': 5, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 8, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
58520.0, {'1863241632': -1, '2330725114': 1, '243351999': 1, '243641585': -13, '243749571': -14, '30503246': -2, '30624898': -7, '32564122': 0, '89127267': 7, '89173763': -1, '89173808': -6, 'cluster_1427494838_273472399': -4, 'cluster_1757124350_1757124352': -1, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -6, 'gneJ207': 2, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -1}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 6, '243749571': 4, '30503246': 1, '30624898': 4, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 13, '243749571': 14, '30503246': 2, '30624898': 7, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 7, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 6, 'gneJ207': 3, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, 
58530.0, {'1863241632': -1, '2330725114': -3, '243351999': 0, '243641585': -12, '243749571': -12, '30503246': 0, '30624898': -12, '32564122': 1, '89127267': 14, '89173763': 0, '89173808': -6, 'cluster_1427494838_273472399': -9, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -4, 'gneJ207': 2, 'gneJ208': 3, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -3}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 6, '243749571': 4, '30503246': 0, '30624898': 8, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 1, '2330725114': 3, '243351999': 0, '243641585': 14, '243749571': 12, '30503246': 0, '30624898': 12, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 7, 'cluster_1427494838_273472399': 9, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 3}, 
58540.0, {'1863241632': 1, '2330725114': -1, '243351999': 3, '243641585': -16, '243749571': -11, '30503246': 0, '30624898': -15, '32564122': 0, '89127267': 15, '89173763': -3, '89173808': -7, 'cluster_1427494838_273472399': -10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -3, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': -2, 'gneJ255': -1, 'gneJ257': -2}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 8, '243749571': 4, '30503246': 0, '30624898': 12, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 5, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 18, '243749571': 12, '30503246': 0, '30624898': 15, '32564122': 1, '89127267': 0, '89173763': 4, '89173808': 9, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 4, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 3}, 
58550.0, {'1863241632': -1, '2330725114': -1, '243351999': 0, '243641585': -16, '243749571': -13, '30503246': 0, '30624898': -12, '32564122': 0, '89127267': 12, '89173763': 0, '89173808': -3, 'cluster_1427494838_273472399': -11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -2, 'gneJ207': 0, 'gneJ208': 6, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 6, '243749571': 5, '30503246': 0, '30624898': 12, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 16, '243749571': 13, '30503246': 0, '30624898': 12, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 4, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, 
58560.0, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': -16, '243749571': -8, '30503246': 0, '30624898': -13, '32564122': -1, '89127267': 13, '89173763': -1, '89173808': -3, 'cluster_1427494838_273472399': -11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -4, 'gneJ207': -1, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': 6, '243749571': 3, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 4, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 0, '243351999': 1, '243641585': 16, '243749571': 8, '30503246': 0, '30624898': 13, '32564122': 1, '89127267': 0, '89173763': 2, '89173808': 5, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 1}, 
58570.0, {'1863241632': 1, '2330725114': -1, '243351999': -1, '243641585': -11, '243749571': -3, '30503246': -1, '30624898': -11, '32564122': -1, '89127267': 9, '89173763': 0, '89173808': -6, 'cluster_1427494838_273472399': -5, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': -4, 'gneJ207': 0, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -1}, {'1863241632': 0, '2330725114': 1, '243351999': 1, '243641585': 6, '243749571': 2, '30503246': 1, '30624898': 9, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 5, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 0, '2330725114': 1, '243351999': 1, '243641585': 14, '243749571': 3, '30503246': 1, '30624898': 11, '32564122': 1, '89127267': 0, '89173763': 0, '89173808': 6, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 3}, 
